length,family,f1
116,5S rRNA,0.0232558138668537
122,5S rRNA,0.0219780225306749
408,RNaseP,0.0128205129876732
288,SRP,0.0089285708963871
137,SRP,0.0
443,telomerase,0.0060606063343584
114,SRP,0.025000000372529
87,tRNA,0.0322580635547637
85,tRNA,0.0
387,tmRNA,0.0
72,tRNA,0.0701754391193389
359,RNaseP,0.0154440160840749
71,tRNA,0.0727272778749466
74,tRNA,0.0
323,RNaseP,0.0
120,5S rRNA,0.0229885075241327
356,tmRNA,0.0148698883131146
304,SRP,0.0
119,5S rRNA,0.0
118,5S rRNA,0.0
125,5S rRNA,0.0
640,group I intron,0.0
78,tRNA,0.0666666626930236
96,SRP,0.025000000372529
307,RNaseP,0.0
116,SRP,0.0240963865071535
295,SRP,0.0088105732575058
120,5S rRNA,0.0
270,SRP,0.0358744375407695
371,tmRNA,0.0090497732162475
332,RNaseP,0.0084745762869715
119,5S rRNA,0.0439560450613498
306,SRP,0.0
78,tRNA,0.0677966102957725
76,tRNA,0.0357142835855484
387,RNaseP,0.0134228197857737
120,5S rRNA,0.0652173981070518
134,SRP,0.0273972582072019
317,RNaseP,0.0095238098874688
234,RNaseP,0.0372670851647853
118,5S rRNA,0.0
360,tmRNA,0.0
359,tmRNA,0.0
270,SRP,0.0089285718277096
304,SRP,0.0
116,5S rRNA,0.0
118,5S rRNA,0.0439560487866401
294,RNaseP,0.00985221657902
120,5S rRNA,0.0
443,telomerase,0.0
331,RNaseP,0.0334727987647056
363,tmRNA,0.007434943690896
359,tmRNA,0.0
77,tRNA,0.0338983051478862
96,SRP,0.0
370,RNaseP,0.0076335878111422
76,SRP,0.0338983088731765
363,tmRNA,0.0215053781867027
359,RNaseP,0.0074074072763323
119,5S rRNA,0.0222222227603197
100,SRP,0.0821917802095413
382,telomerase,0.0
250,16S rRNA,0.0114942528307437
307,SRP,0.0
255,group I intron,0.010695188306272
77,tRNA,0.036363635212183
388,tmRNA,0.0211267620325088
302,SRP,0.0
229,RNaseP,0.0382165610790252
77,SRP,0.1071428582072258
362,tmRNA,0.0072202165611088
365,tmRNA,0.0
78,SRP,0.0
103,SRP,0.0246913582086563
118,5S rRNA,0.0
75,tRNA,0.0
301,SRP,0.0
76,tRNA,0.0701754391193389
118,SRP,0.0879120901226997
76,tRNA,0.0338983051478862
327,tmRNA,0.029268292710185
101,SRP,0.0571428537368774
85,SRP,0.0317460335791111
100,SRP,0.0759493634104728
308,SRP,0.0
386,tmRNA,0.006802721414715
300,SRP,0.0170212760567665
120,5S rRNA,0.0439560487866401
117,5S rRNA,0.0930232629179954
78,tRNA,0.0338983051478862
120,5S rRNA,0.0215053763240575
117,SRP,0.0
75,tRNA,0.0370370410382747
77,tRNA,0.0
79,SRP,0.0333333313465118
170,SRP,0.0305343512445688
76,tRNA,0.036363635212183
389,tmRNA,0.0142348743975162
88,SRP,0.0909090936183929
356,tmRNA,0.0
368,tmRNA,0.0148698892444372
123,5S rRNA,0.0
120,5S rRNA,0.0
408,group I intron,0.0
119,5S rRNA,0.0681818127632141
297,SRP,0.008583690971136
75,tRNA,0.0399999991059303
120,5S rRNA,0.0
118,5S rRNA,0.0222222208976745
371,tmRNA,0.0141342747956514
117,5S rRNA,0.096385546028614
120,5S rRNA,0.0430107526481151
335,RNaseP,0.0084388190880417
119,5S rRNA,0.0
77,tRNA,0.0357142835855484
121,5S rRNA,0.0666666701436042
348,tmRNA,0.0234375
120,5S rRNA,0.0930232554674148
119,5S rRNA,0.0434782616794109
387,16S rRNA,0.0
367,tmRNA,0.0147601468488574
268,group I intron,0.0
954,16S rRNA,0.0032102728728204
272,SRP,0.0186046510934829
99,SRP,0.0731707364320755
75,tRNA,0.0
118,5S rRNA,0.0240963846445083
119,5S rRNA,0.0212765969336032
370,tmRNA,0.0215053744614124
120,5S rRNA,0.0217391308397054
121,5S rRNA,0.0430107526481151
76,tRNA,0.0
120,5S rRNA,0.0631579011678695
118,5S rRNA,0.0
118,5S rRNA,0.0219780206680297
172,16S rRNA,0.0
118,5S rRNA,0.0
396,tmRNA,0.0086206896230578
359,RNaseP,0.0075757573358714
119,5S rRNA,0.0465116277337074
120,5S rRNA,0.0
68,tRNA,0.039215687662363
120,5S rRNA,0.0
85,tRNA,0.0645161271095275
359,tmRNA,0.0144404340535402
85,tRNA,0.0655737668275833
120,5S rRNA,0.0215053763240575
303,RNaseP,0.0
119,5S rRNA,0.0425531901419162
2968,23S rRNA,0.0
128,5S rRNA,0.0
108,SRP,0.0714285746216774
121,5S rRNA,0.0444444417953491
434,telomerase,0.0
425,tmRNA,0.0
124,5S rRNA,0.0229885075241327
122,5S rRNA,0.0
77,tRNA,0.0344827584922313
82,SRP,0.3809523284435272
116,SRP,0.0253164563328027
116,5S rRNA,0.0705882310867309
442,16S rRNA,0.0
362,tmRNA,0.0072727277874946
116,5S rRNA,0.0459770113229751
447,RNaseP,0.0177514813840389
79,SRP,0.0384615398943424
100,SRP,0.0
377,RNaseP,0.0072992700152099
371,tmRNA,0.0140845077112317
118,5S rRNA,0.0666666701436042
116,5S rRNA,0.0240963865071535
69,tRNA,0.0784313753247261
115,5S rRNA,0.0
75,tRNA,0.0
117,5S rRNA,0.0
102,SRP,0.0
105,SRP,0.0
116,5S rRNA,0.0659340694546699
272,RNaseP,0.0
377,RNaseP,0.021428570151329
119,5S rRNA,0.0860215052962303
120,5S rRNA,0.0
75,tRNA,0.0
98,SRP,0.0533333346247673
267,group I intron,0.0
118,5S rRNA,0.0645161271095275
320,RNaseP,0.0
358,tmRNA,0.0145985400304198
301,RNaseP,0.0092165898531675
493,16S rRNA,0.0054644807241857
119,5S rRNA,0.0659340694546699
120,5S rRNA,0.0210526306182146
115,16S rRNA,0.0
384,RNaseP,0.0143369175493717
117,5S rRNA,0.0
116,5S rRNA,0.0222222208976745
76,tRNA,0.0338983051478862
110,5S rRNA,0.0
122,5S rRNA,0.0666666626930236
381,tmRNA,0.0071174376644194
116,5S rRNA,0.0454545468091964
121,5S rRNA,0.0
349,RNaseP,0.0186915881931781
118,5S rRNA,0.0217391308397054
491,telomerase,0.0
119,5S rRNA,0.0430107526481151
75,tRNA,0.0350877195596694
611,16S rRNA,0.0
330,RNaseP,0.0588235296308994
119,5S rRNA,0.0215053763240575
119,5S rRNA,0.0
406,RNaseP,0.0064935069531202
119,5S rRNA,0.0869565233588218
475,RNaseP,0.0
85,tRNA,0.0317460298538208
354,tmRNA,0.0160642564296722
78,tRNA,0.0357142835855484
2927,23S rRNA,0.0009671178995631
98,SRP,0.1388888955116272
294,RNaseP,0.0097087370231747
116,5S rRNA,0.0
75,tRNA,0.0689655169844627
98,SRP,0.0307692307978868
360,tmRNA,0.007490636780858
369,tmRNA,0.0144404331222176
98,SRP,0.0588235296308994
76,tRNA,0.0714285671710968
315,SRP,0.0084388181567192
77,tRNA,0.0344827584922313
363,tmRNA,0.007434943690896
375,RNaseP,0.0074349446222186
284,RNaseP,0.0288461539894342
120,5S rRNA,0.0697674378752708
88,SRP,0.0303030312061309
117,5S rRNA,0.0222222227603197
120,5S rRNA,0.0659340694546699
72,tRNA,0.0740740746259689
119,5S rRNA,0.0
118,5S rRNA,0.0652173906564712
443,telomerase,0.0
118,5S rRNA,0.0434782616794109
85,tRNA,0.0
75,tRNA,0.0357142835855484
72,tRNA,0.0
120,5S rRNA,0.0
331,RNaseP,0.016806723549962
103,SRP,0.0
52,SRP,0.0
119,5S rRNA,0.0212765969336032
122,5S rRNA,0.0
85,tRNA,0.0
120,16S rRNA,0.0
123,5S rRNA,0.0449438244104385
111,5S rRNA,0.0
264,SRP,0.036529678851366
301,SRP,0.0080971671268343
117,5S rRNA,0.0229885075241327
301,RNaseP,0.0095693776383996
339,RNaseP,0.0
118,SRP,0.0879120901226997
123,5S rRNA,0.0224719122052192
118,5S rRNA,0.0212765950709581
78,SRP,0.0
476,group I intron,0.0
88,tRNA,0.0634920597076416
173,16S rRNA,0.0200000014156103
357,RNaseP,0.0077519370242953
529,16S rRNA,0.0
359,16S rRNA,0.0
309,RNaseP,0.0
119,5S rRNA,0.0898876339197158
119,5S rRNA,0.0212765969336032
120,5S rRNA,0.0215053763240575
86,tRNA,0.0
300,SRP,0.0
98,SRP,0.1265822798013687
147,16S rRNA,0.036363635212183
362,tmRNA,0.0072463769465684
321,tmRNA,0.0082644624635577
268,SRP,0.0
117,5S rRNA,0.0470588244497776
89,SRP,0.0869565233588218
360,tmRNA,0.0072992695495486
74,tRNA,0.075471706688404
364,tmRNA,0.0308880303055048
262,RNaseP,0.0
368,tmRNA,0.0
123,5S rRNA,0.0227272752672433
290,SRP,0.0
53,SRP,0.0555555559694767
127,5S rRNA,0.0430107526481151
398,RNaseP,0.0
117,5S rRNA,0.0
102,5S rRNA,0.0
117,SRP,0.1818181872367859
78,SRP,0.0816326588392257
363,tmRNA,0.0076923076994717
315,16S rRNA,0.0
327,RNaseP,0.0
121,5S rRNA,0.0470588244497776
354,RNaseP,0.0160642564296722
301,RNaseP,0.0
119,5S rRNA,0.0
119,5S rRNA,0.0217391308397054
311,RNaseP,0.0092592593282461
259,SRP,0.0
72,tRNA,0.039215687662363
116,5S rRNA,0.0235294122248888
359,RNaseP,0.0
74,SRP,0.0
120,5S rRNA,0.0217391308397054
312,RNaseP,0.0087719308212399
121,5S rRNA,0.0224719122052192
94,SRP,0.0277777779847383
367,tmRNA,0.0074626863934099
307,tmRNA,0.0089285708963871
423,tmRNA,0.0253164526075124
116,5S rRNA,0.0
401,tmRNA,0.020833333954215
78,tRNA,0.1379310339689254
118,5S rRNA,0.0454545468091964
100,SRP,0.0
483,16S rRNA,0.005571031011641
350,tmRNA,0.0077519374899566
120,5S rRNA,0.0210526324808597
120,5S rRNA,0.0219780206680297
389,tmRNA,0.0142857152968645
120,5S rRNA,0.0235294103622436
76,tRNA,0.0
392,tmRNA,0.0
118,5S rRNA,0.0227272734045982
120,5S rRNA,0.0434782616794109
96,SRP,0.0547945201396942
118,SRP,0.0
119,5S rRNA,0.0229885075241327
88,tRNA,0.0327868834137916
265,group I intron,0.0
395,RNaseP,0.0
78,tRNA,0.0350877195596694
98,SRP,0.0533333346247673
284,SRP,0.0
77,tRNA,0.0350877195596694
130,5S rRNA,0.0227272734045982
116,5S rRNA,0.0470588244497776
114,5S rRNA,0.048192773014307
368,tmRNA,0.0074349446222186
74,tRNA,0.0350877195596694
77,tRNA,0.1379310339689254
76,tRNA,0.0350877195596694
254,tmRNA,0.0
348,tmRNA,0.0078125
408,tmRNA,0.0199999995529651
119,5S rRNA,0.0434782616794109
85,tRNA,0.0
120,5S rRNA,0.0
101,SRP,0.0769230797886848
111,5S rRNA,0.025000000372529
119,5S rRNA,0.0425531901419162
355,tmRNA,0.0076045622117817
83,SRP,0.03125
85,tRNA,0.0
77,tRNA,0.1034482717514038
120,5S rRNA,0.0705882385373115
115,5S rRNA,0.0454545468091964
72,tRNA,0.0
81,SRP,0.1311475485563278
120,5S rRNA,0.0652173906564712
76,tRNA,0.0
83,tRNA,0.0677966102957725
113,SRP,0.0851063802838325
302,SRP,0.0
76,tRNA,0.036363635212183
76,tRNA,0.0344827584922313
304,RNaseP,0.0093896714970469
116,5S rRNA,0.0235294122248888
77,tRNA,0.0689655169844627
118,5S rRNA,0.0224719122052192
76,tRNA,0.0338983051478862
339,23S rRNA,0.0167364031076431
122,5S rRNA,0.0444444417953491
76,tRNA,0.0338983051478862
316,SRP,0.0
338,RNaseP,0.0
116,5S rRNA,0.0232558138668537
340,RNaseP,0.0
559,16S rRNA,0.0
120,5S rRNA,0.0215053763240575
75,tRNA,0.0689655169844627
120,5S rRNA,0.0229885075241327
298,SRP,0.0
75,tRNA,0.0
307,RNaseP,0.0
298,SRP,0.0084033608436584
326,RNaseP,0.0086580086499452
311,RNaseP,0.0273972600698471
119,5S rRNA,0.0659340694546699
556,group I intron,0.0
110,5S rRNA,0.0
302,SRP,0.0
437,group I intron,0.0
77,tRNA,0.0
299,SRP,0.0081300819292664
303,RNaseP,0.0095238098874688
33,SRP,0.0
302,SRP,0.0
363,tmRNA,0.026936026290059
132,5S rRNA,0.0
340,RNaseP,0.0
405,telomerase,0.0
116,5S rRNA,0.0705882385373115
87,SRP,0.05970149487257
76,tRNA,0.0
118,5S rRNA,0.0227272734045982
275,RNaseP,0.0215053763240575
120,5S rRNA,0.0
221,group I intron,0.0
88,tRNA,0.0317460298538208
252,RNaseP,0.0123456791043281
78,tRNA,0.0333333313465118
68,tRNA,0.1132075488567352
302,RNaseP,0.0
75,tRNA,0.0
383,RNaseP,0.0069930064491927
360,RNaseP,0.015810277312994
113,5S rRNA,0.0987654328346252
121,5S rRNA,0.0
120,5S rRNA,0.0
112,5S rRNA,0.0
112,SRP,0.0232558138668537
84,tRNA,0.0338983088731765
424,tmRNA,0.006535948254168
290,RNaseP,0.030150756239891
126,5S rRNA,0.0
67,SRP,0.0
76,tRNA,0.1016949117183685
115,5S rRNA,0.0705882385373115
76,tRNA,0.1016949117183685
86,tRNA,0.0645161271095275
350,tmRNA,0.0
119,5S rRNA,0.0212765969336032
388,telomerase,0.0216606501489877
114,SRP,0.1379310339689254
106,SRP,0.0476190522313118
312,RNaseP,0.0
392,tmRNA,0.0139372823759913
134,SRP,0.0
117,5S rRNA,0.022727271541953
98,SRP,0.0273972600698471
1474,16S rRNA,0.0018814676441252
121,5S rRNA,0.0430107526481151
75,tRNA,0.0740740820765495
293,SRP,0.0
120,5S rRNA,0.0219780206680297
406,RNaseP,0.0
120,5S rRNA,0.0430107526481151
356,tmRNA,0.0076045631431043
119,5S rRNA,0.0219780225306749
100,SRP,0.0547945201396942
304,SRP,0.0175438579171895
116,5S rRNA,0.0243902448564767
81,SRP,0.0666666626930236
121,5S rRNA,0.0
533,SRP,0.0
353,tmRNA,0.0075187976472079
373,23S rRNA,0.0078125
326,RNaseP,0.0
120,5S rRNA,0.0425531938672065
524,SRP,0.0046620047651231
76,tRNA,0.0701754391193389
301,SRP,0.0
100,SRP,0.0833333358168602
400,tmRNA,0.0203389842063188
320,RNaseP,0.0086206886917352
121,5S rRNA,0.0217391308397054
121,5S rRNA,0.0681818202137947
117,5S rRNA,0.0232558138668537
119,5S rRNA,0.0
364,tmRNA,0.0076045622117817
102,SRP,0.101265825331211
119,5S rRNA,0.0229885056614875
118,5S rRNA,0.0
117,5S rRNA,0.0454545468091964
75,tRNA,0.0
75,tRNA,0.0740740820765495
76,tRNA,0.1071428582072258
257,RNaseP,0.0
117,SRP,0.0430107526481151
119,5S rRNA,0.0224719103425741
122,5S rRNA,0.0
75,tRNA,0.0701754391193389
120,5S rRNA,0.0212765969336032
119,5S rRNA,0.0638297945261001
336,RNaseP,0.0321285128593444
76,tRNA,0.0701754391193389
101,SRP,0.0526315793395042
122,5S rRNA,0.0434782616794109
307,RNaseP,0.020833333954215
119,5S rRNA,0.0215053763240575
76,tRNA,0.0350877195596694
99,SRP,0.0256410278379917
77,tRNA,0.0333333313465118
366,tmRNA,0.0076045617461204
300,SRP,0.0086956527084112
119,5S rRNA,0.0217391308397054
437,tmRNA,0.0
327,RNaseP,0.0264317188411951
244,SRP,0.0
119,5S rRNA,0.0
303,SRP,0.0
275,SRP,0.0176991149783134
105,SRP,0.0470588244497776
82,SRP,0.0634920597076416
120,5S rRNA,0.0
429,group I intron,0.0
76,tRNA,0.1090909093618393
107,SRP,0.089887648820877
327,RNaseP,0.0
118,5S rRNA,0.0
313,SRP,0.0078431377187371
308,SRP,0.0
270,SRP,0.0089686093851923
120,5S rRNA,0.0430107526481151
120,5S rRNA,0.0449438244104385
118,5S rRNA,0.0439560450613498
118,SRP,0.0219780225306749
121,5S rRNA,0.0
297,SRP,0.0
103,SRP,0.0506329126656055
117,5S rRNA,0.0232558138668537
76,tRNA,0.0357142835855484
312,SRP,0.0
327,RNaseP,0.0092165907844901
119,5S rRNA,0.0659340694546699
119,5S rRNA,0.0430107526481151
316,RNaseP,0.0091324197128415
332,RNaseP,0.0089285718277096
120,5S rRNA,0.0
120,5S rRNA,0.0217391308397054
121,5S rRNA,0.0215053763240575
116,5S rRNA,0.0227272734045982
342,RNaseP,0.0
120,5S rRNA,0.0
73,SRP,0.0370370410382747
36,SRP,0.1000000014901161
120,5S rRNA,0.0434782579541206
290,SRP,0.0089686103165149
87,tRNA,0.0
303,SRP,0.0
533,SRP,0.0046189380809664
93,SRP,0.0882353037595748
116,5S rRNA,0.0476190522313118
118,5S rRNA,0.0888888835906982
278,RNaseP,0.0317460335791111
280,SRP,0.0
281,RNaseP,0.0
121,5S rRNA,0.0217391308397054
1562,16S rRNA,0.0
116,5S rRNA,0.0
293,RNaseP,0.0
348,tmRNA,0.0074074072763323
120,5S rRNA,0.0652173906564712
76,tRNA,0.1016949117183685
330,RNaseP,0.0495867729187011
95,SRP,0.0547945238649845
122,5S rRNA,0.0454545468091964
33,SRP,0.2105263322591781
344,tmRNA,0.0
244,SRP,0.0
387,tmRNA,0.0066889636218547
461,group I intron,0.0057803471572697
234,RNaseP,0.0
119,5S rRNA,0.0235294122248888
318,RNaseP,0.0089285718277096
114,SRP,0.0
120,5S rRNA,0.0434782579541206
137,SRP,0.0
267,SRP,0.0
339,RNaseP,0.0
123,5S rRNA,0.0
397,RNaseP,0.007905138656497
116,5S rRNA,0.0975609794259071
299,SRP,0.0082987556234002
134,SRP,0.0
301,RNaseP,0.0368663594126701
118,5S rRNA,0.0227272734045982
120,5S rRNA,0.0465116314589977
99,SRP,0.0588235259056091
117,5S rRNA,0.0229885056614875
118,5S rRNA,0.0219780225306749
363,tmRNA,0.0225563906133174
77,tRNA,0.0689655169844627
102,SRP,0.0238095223903656
106,SRP,0.0705882310867309
77,tRNA,0.0
120,5S rRNA,0.0674157291650772
75,tRNA,0.145454540848732
101,SRP,0.1038961037993431
279,SRP,0.0
308,RNaseP,0.0203045699745416
116,5S rRNA,0.0465116277337074
75,tRNA,0.0350877195596694
118,5S rRNA,0.0212765969336032
74,tRNA,0.0
780,group II intron,0.0
363,tmRNA,0.014869887381792
369,RNaseP,0.0072202170267701
119,5S rRNA,0.0645161271095275
304,SRP,0.0
77,tRNA,0.036363635212183
118,5S rRNA,0.0
118,SRP,0.0879120901226997
76,tRNA,0.0357142835855484
103,SRP,0.0259740278124809
259,SRP,0.0
76,tRNA,0.0
101,SRP,0.1000000014901161
117,5S rRNA,0.0476190522313118
300,SRP,0.0
303,SRP,0.0
120,5S rRNA,0.0212765969336032
117,5S rRNA,0.0246913582086563
394,tmRNA,0.0
77,tRNA,0.0
379,tmRNA,0.0209059249609708
356,tmRNA,0.0145454546436667
205,SRP,0.0190476197749376
116,5S rRNA,0.0689655095338821
99,SRP,0.0740740671753883
121,5S rRNA,0.0
118,5S rRNA,0.0731707364320755
87,tRNA,0.0645161271095275
118,SRP,0.020833333954215
123,5S rRNA,0.0425531938672065
397,telomerase,0.0
120,5S rRNA,0.0210526306182146
98,SRP,0.0555555559694767
77,tRNA,0.0338983051478862
75,tRNA,0.0344827584922313
554,group I intron,0.0
360,tmRNA,0.0
62,tRNA,0.0
259,SRP,0.0499999970197677
330,RNaseP,0.0252100825309753
119,5S rRNA,0.0
116,5S rRNA,0.0697674453258514
117,5S rRNA,0.0
270,SRP,0.0182648412883281
88,SRP,0.0
58,SRP,0.0
111,5S rRNA,0.0
101,SRP,0.0
77,tRNA,0.0344827584922313
317,RNaseP,0.0260869562625885
116,5S rRNA,0.0454545468091964
121,5S rRNA,0.0
320,SRP,0.0319999977946281
119,5S rRNA,0.0235294122248888
74,tRNA,0.0344827584922313
352,tmRNA,0.0155038749799132
119,5S rRNA,0.0212765950709581
77,tRNA,0.0
593,16S rRNA,0.004566210322082
394,tmRNA,0.0206185560673475
103,SRP,0.0246913582086563
115,5S rRNA,0.0256410241127014
117,5S rRNA,0.0444444455206394
118,5S rRNA,0.0
76,tRNA,0.0344827584922313
137,SRP,0.0
114,5S rRNA,0.0232558157294988
559,telomerase,0.0
361,tmRNA,0.0153256710618734
271,SRP,0.0
118,5S rRNA,0.0888888835906982
119,5S rRNA,0.0
450,RNaseP,0.0114942528307437
304,SRP,0.0163265317678451
397,tmRNA,0.0197368431836366
119,5S rRNA,0.0645161271095275
120,5S rRNA,0.0
348,tmRNA,0.022641509771347
304,SRP,0.0
115,5S rRNA,0.0
305,SRP,0.0158730149269104
366,tmRNA,0.0075187967158854
517,16S rRNA,0.0
103,SRP,0.0256410278379917
76,tRNA,0.0338983051478862
85,tRNA,0.0634920597076416
378,RNaseP,0.014184396713972
388,tmRNA,0.0
137,16S rRNA,0.0
91,SRP,0.0
120,5S rRNA,0.0215053763240575
32,SRP,0.3157894611358642
399,telomerase,0.0
696,group II intron,0.0
72,tRNA,0.0714285746216774
308,SRP,0.0
127,5S rRNA,0.0219780225306749
374,RNaseP,0.0
116,SRP,0.0246913582086563
77,tRNA,0.1016949117183685
120,5S rRNA,0.0842105224728584
659,group II intron,0.0
118,5S rRNA,0.0434782616794109
359,tmRNA,0.0
117,5S rRNA,0.0454545468091964
120,5S rRNA,0.0425531901419162
100,SRP,0.0256410241127014
118,5S rRNA,0.0
101,SRP,0.0
351,RNaseP,0.0
368,tmRNA,0.0074626863934099
120,5S rRNA,0.0714285746216774
379,tmRNA,0.0068259392865002
120,5S rRNA,0.0465116277337074
299,SRP,0.0
118,5S rRNA,0.0
372,RNaseP,0.0
331,RNaseP,0.0
119,5S rRNA,0.0
118,5S rRNA,0.0
121,5S rRNA,0.0212765969336032
366,tmRNA,0.0
119,5S rRNA,0.0217391308397054
331,RNaseP,0.0082987546920776
101,SRP,0.0
316,RNaseP,0.009345794096589
120,5S rRNA,0.0689655095338821
302,SRP,0.0
96,SRP,0.0749999955296516
422,RNaseP,0.0127388527616858
74,tRNA,0.0714285671710968
367,tmRNA,0.0076335878111422
120,5S rRNA,0.0421052612364292
118,SRP,0.0
58,tRNA,0.0
76,tRNA,0.0701754391193389
75,tRNA,0.0384615398943424
120,5S rRNA,0.0212765950709581
97,SRP,0.0519480556249618
67,tRNA,0.0851063802838325
269,SRP,0.0092592593282461
355,tmRNA,0.0152091244235634
262,23S rRNA,0.0
89,SRP,0.0579710155725479
109,5S rRNA,0.0
355,tmRNA,0.007272726856172
387,tmRNA,0.0071174376644194
122,5S rRNA,0.0666666701436042
346,RNaseP,0.0
126,5S rRNA,0.020833333954215
359,tmRNA,0.0072202170267701
223,SRP,0.0251572337001562
310,SRP,0.007999999448657
123,5S rRNA,0.0434782616794109
155,SRP,0.0333333350718021
115,5S rRNA,0.0253164563328027
308,SRP,0.0083333337679505
344,tmRNA,0.0074626873247325
736,group I intron,0.0
75,tRNA,0.1111111119389534
75,tRNA,0.0344827584922313
117,5S rRNA,0.0259740259498357
77,SRP,0.0
33,SRP,0.1000000014901161
118,5S rRNA,0.0
123,5S rRNA,0.0224719103425741
307,SRP,0.0
100,SRP,0.0259740278124809
120,5S rRNA,0.0224719122052192
76,tRNA,0.0338983051478862
70,tRNA,0.0754716992378234
323,RNaseP,0.0
77,tRNA,0.0344827584922313
81,SRP,0.0
88,tRNA,0.0
120,5S rRNA,0.1149425283074379
139,SRP,0.0
360,group I intron,0.0155038740485906
360,RNaseP,0.0075187967158854
270,SRP,0.0179372187703847
301,RNaseP,0.0
294,RNaseP,0.01970443315804
298,SRP,0.0
76,tRNA,0.1016949117183685
120,5S rRNA,0.0930232554674148
294,RNaseP,0.0097560975700616
290,RNaseP,0.0
161,SRP,0.0175438616424798
113,SRP,0.107526883482933
367,tmRNA,0.0295202936977148
370,tmRNA,0.0143369175493717
117,5S rRNA,0.0222222227603197
75,tRNA,0.0
350,tmRNA,0.0158730167895555
513,23S rRNA,0.0233236160129308
121,5S rRNA,0.0232558157294988
120,5S rRNA,0.0222222208976745
99,SRP,0.027027029544115
78,SRP,0.1090909093618393
120,5S rRNA,0.0476190522313118
234,group I intron,0.0340909101068973
426,tmRNA,0.0
85,tRNA,0.0645161271095275
127,SRP,0.0
117,5S rRNA,0.0
278,SRP,0.0104712042957544
336,RNaseP,0.0084745762869715
271,SRP,0.0089285718277096
293,SRP,0.0
120,5S rRNA,0.1111111119389534
120,5S rRNA,0.0439560450613498
75,tRNA,0.0
399,tmRNA,0.0201342292129993
120,5S rRNA,0.0219780206680297
111,SRP,0.0689655169844627
350,RNaseP,0.0
129,5S rRNA,0.0
361,tmRNA,0.0070671383291482
99,SRP,0.0833333358168602
36,SRP,0.0909090936183929
566,16S rRNA,0.0
282,SRP,0.0095693785697221
102,SRP,0.0243902448564767
119,5S rRNA,0.0215053763240575
103,SRP,0.050000000745058
73,SRP,0.0
318,SRP,0.0
77,tRNA,0.0
118,5S rRNA,0.0674157291650772
117,5S rRNA,0.048192773014307
512,16S rRNA,0.0
137,SRP,0.0
119,5S rRNA,0.0645161271095275
119,5S rRNA,0.0645161271095275
305,SRP,0.0
120,5S rRNA,0.0
307,SRP,0.0081300819292664
119,5S rRNA,0.0215053763240575
117,5S rRNA,0.0238095223903656
121,5S rRNA,0.0
397,tmRNA,0.0066225165501236
387,group I intron,0.0287769772112369
121,5S rRNA,0.0
75,tRNA,0.0338983088731765
424,tmRNA,0.0
121,5S rRNA,0.0434782616794109
287,RNaseP,0.0098522175103425
117,SRP,0.0612244941294193
138,SRP,0.0
74,tRNA,0.0350877195596694
119,5S rRNA,0.0425531901419162
317,RNaseP,0.0086956527084112
79,SRP,0.2666666507720947
304,RNaseP,0.0
120,5S rRNA,0.0
75,tRNA,0.0350877195596694
76,tRNA,0.0
112,5S rRNA,0.0
64,SRP,0.0
116,5S rRNA,0.0
106,SRP,0.048192773014307
75,tRNA,0.0344827584922313
85,tRNA,0.0645161271095275
260,SRP,0.0187793429940938
72,tRNA,0.0
118,5S rRNA,0.1363636404275894
381,tmRNA,0.0145985400304198
294,RNaseP,0.0
323,RNaseP,0.0
124,5S rRNA,0.0222222208976745
363,tmRNA,0.0075187967158854
125,5S rRNA,0.0
96,SRP,0.0
383,tmRNA,0.0136986300349235
120,5S rRNA,0.0941176488995552
348,23S rRNA,0.0082987546920776
468,group I intron,0.0056657218374311
145,16S rRNA,0.0
555,group I intron,0.0048543694429099
316,RNaseP,0.0175438579171895
120,5S rRNA,0.0631579011678695
158,SRP,0.0
76,tRNA,0.0701754391193389
122,5S rRNA,0.0
120,5S rRNA,0.0425531901419162
118,5S rRNA,0.0
116,5S rRNA,0.0224719122052192
91,SRP,0.0303030312061309
89,SRP,0.0
311,RNaseP,0.009345794096589
118,5S rRNA,0.0246913582086563
290,RNaseP,0.0295566488057374
103,5S rRNA,0.0
121,5S rRNA,0.0217391327023506
77,tRNA,0.0689655169844627
331,RNaseP,0.0169491525739431
120,5S rRNA,0.02197802439332
294,RNaseP,0.0098522175103425
88,SRP,0.0
270,SRP,0.009132420644164
120,5S rRNA,0.0
299,SRP,0.0084745762869715
525,SRP,0.0
393,tmRNA,0.0069686411879956
1542,16S rRNA,0.0
75,tRNA,0.1379310339689254
308,SRP,0.0
293,SRP,0.0
244,SRP,0.0
377,23S rRNA,0.0
120,5S rRNA,0.0227272734045982
278,SRP,0.0
99,SRP,0.0
120,5S rRNA,0.0
118,5S rRNA,0.02197802439332
294,RNaseP,0.0097560975700616
120,5S rRNA,0.020833333954215
448,telomerase,0.0
117,SRP,0.0430107526481151
310,SRP,0.0083682006224989
58,SRP,0.0
340,RNaseP,0.0
308,SRP,0.0
299,SRP,0.0
121,5S rRNA,0.0217391308397054
472,16S rRNA,0.0
120,5S rRNA,0.0645161271095275
101,SRP,0.0
115,5S rRNA,0.0238095223903656
366,tmRNA,0.0072992695495486
679,group I intron,0.0051546390168368
